455;"Omamori Himari";Shōnen;12;24;Hiver;Janvier;2010;Terminée;ZEXCS;"Omamori Himari raconte l'histoire d'un lycéen de 16 ans nommé Yuto Amakama. Celui-ci est protégé par un talisman mais aussi par un esprit représenté sous la forme d'une jolie demoiselle maniant le katana, Himari. Elle a néanmoins une particularité : c'est une fille avec des attributs de chat (la queue, les oreilles).<br />
<br />
Ce n'est pas tout, notre héros est aussi un descendant d'une longue lignée de tueurs de démons mais, depuis qu'il est né, le talisman était là pour le protéger et aussi annihiler ses pouvoirs. Sauf que tout a une fin et le charme du talisman disparaît... Himari apparaît devant lui en tant que sa gardienne. Un autre problème de taille arrive : Yuto est allergique aux chats. Quoi de pire comme relation lorsque la gardienne sensée le protéger est à moitié chat et est du genre à exprimer son amour d'une façon... très rapprochée ?";1;
456;"Ladies versus Butlers!";Shōnen;12;24;Hiver;Janvier;2010;Terminée;XEBEC;"L'histoire se déroule dans une école qui forme les futurs membres de la haute société ainsi que leurs domestiques. Akiaru Hino un jeune homme aux allures de délinquant va rejoindre, sans mal, cette école aux élèves des plus raffinés.<br />
<br />
Heureusement pour lui, son amie d'enfance est là pour l'épauler, enfin ... peut être pas.<br />
<br />
Akiharu arrivera-t-il à s'intégrer dans cette école presque exclusivement composée ... de filles ?!";1;
457;Chu-Bra!!;Shōnen;12;24;Hiver;Janvier;2010;Terminée;ZEXCS;"HAYAMA Nayu a un don, elle sait assortir les sous-vêtements aux filles. C'est tout naturellement qu'elle va créer un club sur les sous-vêtements pour apprendre à ses camarades à les choisir comme il faut.";1;
458;"Kashimashi: Girl meets Girl";Shōnen;13;24;Hiver;Janvier;2006;Terminée;"Studio Hibari";"OSARAGI Hazumu est amoureux de Yasuna mais elle le repousse. Il va noyer son chagrin en montagne en ramassant des plantes pour le club de jardinage. C'est à ce moment-là que des extra-terrestres s'écrasent sur la montagne et le blesse. Pour se faire pardonner, ils le soignent mais Hazumu sera dorénavant une fille ?!";1;
460;"Mahō no Tenshi Creamy Mami";Shōjo;52;26;Été;Juillet;1983;Terminée;Pierrot;"Yû Morisawa âgée de 10 ans  découvre à partir de sa fenêtre de sa chambre quelque chose d'étrange ressemblant à un OVNI.en partant à la cherche de cette chose,elle fit la rencontre de Pinopino l'elfe qui ne retrouve plus le chemin de sa planète d'origine ""Feather Star"".Il va lui confier pour un an ,un objet magique qui lui permettra de se transformer en IDOL de 16ans aux cheveux mauves.<br />
Pochi et Nega,Deux Chats aux pouvoirs étranges devront la surveillées contre les personnes qui lui voudraient du mal ...";4;
461;"F-Zero Falcon Densetsu";Tout;51;21;Automne;;2003;Terminée;"Ashi Productions";"Victime d'un accident mortel par la faute de Zoda, un dangereux échappé de prison, le pilote de voitures Ryo Suzaku fut placé en cryogénisation. Près de 150 années après, le célèbre Docteur Stewart le sort de son sommeil : Ryo décide d'entrer dans une unité de lutte contre la criminalité, qui s'exprime à travers un sport de courses futuriste, le F-Zero. En intégrant ce groupe, il veut pourchasser Zoda pour se venger.";6;
462;Suzuka;Shōnen;26;24;Été;Juillet;2005;Terminée;"Studio Comet";"Yamato Akitsuki arrive seul à Tokyo pour étudier dans une grande école. Il habite chez sa tante, gérante d’un bain public réservé aux femmes. En échange de ce service, Yamato accepte de s’occuper du ménage de l’établissement.<br />
Sa vie d’étudiant classique commence, jusqu’au jour où il rencontre une jeune fille, dont la beauté l’envoûte littéralement. Il se rend rapidement compte que cette fille, nommée Suzuka, est en fait une de ses voisines. La vie de Yamato va changer pour de bon, face à une Suzuka au tempérament bien trempé.<br />
<br />
-Black Box-";1;
465;"Ikkitōsen Xtreme Xecutor";Seinen;12;25;Printemps;Mars;2010;Terminée;TNK;"La guerre des Clans Académiques s'intensifie. C'est le moment pour les combattants de déployer toutes leurs forces. Un nouvel ennemi fait son apparition. Focalisant toute son attention sur lui, Hafuku ne prend pas garde aux puissants et véritables ennemis tapis dans l'ombre et prêts à s'attaquer à ce qu'elle chérit le plus.<br />
De puissants ennemis qui se rejoignent sur le champ de bataille dans une lutte pour la suprématie. Désormais le combat ne concerne plus seulement les académies, mais le monde tout entier.";2;
466;"Angel Beats!";Shōnen;13;24;Printemps;Avril;2010;Terminée;P.A.Works;"Dans un monde après la mort, des personnes qui n'ont pus accomplir leurs dernières volontés se retrouvent réunis. Dans ce monde se trouve une troupe de rebelles qui se font appeler la SSS ou 3S (Shinda Sekai Sensen) commandée par Yuri. D'un autre côté Tenshi (Ange ou Angel) présidente du conseil des élèves se bat contre ce groupe qui sème la zizanie. Yuri pense que Tenshi est une émissaire de Dieu, c'est pour ça qu'ils se rebellent contre elle, mais Tenshi est-elle réellement une émissaire de Dieu ? Dieu existe-t-il vraiment dans ce monde ? Contre qui se bat réellement Yuri et sa troupe ?";1;
467;Tactics;Shōnen;25;24;Automne;Octobre;2004;Terminée;"Studio DEEN";"Depuis toujours, Kantarou peut voir les Youkai et les Oni. C'est tout naturellement qu'il devient un exorciste pour chasser les Oni qui causent du tort aux gens. Pour cela, il peut compter sur une équipe assez hétéroclite.";1;
468;Madlax;Shōnen;26;25;Printemps;;2004;Terminée;"Bee Train";"Madlax raconte l'histoire de deux jeunes filles qu'un lien mystérieux unit. L'une est une fille normale mais amnésique depuis un accident d'avion, l'autre est une tueuse professionnelle. Leur point commun, le mot Madlax...";1;
470;Working!!;Seinen;13;24;Printemps;Avril;2010;Terminée;"A-1 Pictures Inc.";"TAKANASHI Sōta se retrouve obligé de trouver un petit boulot après le lycée. Il sera finalement engagé au restaurant Wagnaria comme serveur où il côtoiera ses étranges employés...";2;
471;"Tactical Roar";Tout;13;24;Hiver;Janvier;2006;Terminée;"ACTAS, Inc.";;6;
473;Bakuman.;Tout;25;24;Automne;Octobre;2010;Terminée;"J.C. STAFF";"Akito, le meilleur élève de l'établissement et aussi un scénariste de génie à ses heures perdues, compte bien devenir mangaka. Il demande à Mashiro, un collégien doué au dessin, de devenir son illustrateur. Pour pouvoir séduire la belle Azuki, Moritaka décide de prouver qu'il peut dépasser ses rêves et inscrire son nom dans l'histoire du manga...<br />
<br />
-Kazé-";6;
476;"Versailles no Bara";Shōjo;40;25;Automne;Octobre;1979;Terminée;"Tokyo Movie Shinsha";"1755. Année de naissance de notre héroïne Oscar François de Jarjayes. Jeune femme noble au visage angélique, elle est la 6e fille du Colonel de Jarjayes qui changera à jamais le destin de son enfant. En effet, il décide de l'élever comme un garçon qui prendrait la relève familiale au service de leurs Majestés de France. <br />
Oscar sera nommée Capitaine de la Garde Royale à 14 ans où elle découvrira peu à peu la Cour française avec son faste mais surtout avec ses complots et ses manipulations. Dévouée à Marie-Antoinette, elle deviendra un témoin de la vie de la jeune Reine ainsi que des choix plus ou moins judicieux qu'elle fera. <br />
A partir de faits historiques, Lady Oscar nous montre l'évolution de la jeune femme ainsi que des personnages qui l'entourent: Hans Axel de Fersen; son premier amour, Marie-Antoinette ou encore André Grandier, son ami de toujours. Leurs destins se croiseront à de nombreuses reprises. Et face aux conflits et aux révoltes qui augmentent au cours de l'histoire, Oscar devra prendre bien des décisions...";4;
477;"The Third: Aoi Hitomi no Shōjo";Shōnen;24;24;Printemps;Avril;2006;Terminée;XEBEC;"Honoka est une jeune fille qui exerce le métier de mercenaire en parcourant le désert pour gagner sa vie et entretenir son char nommé ""Bogie"". Un jour, elle recueille un mystérieux jeune homme qui semble particulièrement intéresser le peuple qui surveille les humains de cette planète. C'est le début des ennuis pour Honoka...";1;
480;Shiki;Seinen;22;24;Été;Juillet;2010;Terminée;Daume;"Sotoba est un petit village cerné par les montagnes. Par une journée caniculaire, trois cadavres y sont découverts, sans qu’on puisse déterminer avec certitude les causes de leur mort. Au même moment une jeune lycéenne disparaît après avoir fait la connaissance des Kirishiki, une famille qui vient juste de s’installer dans un château sur les hauteurs du village. D’étranges événements se succèdent alors, qui ne sont que les prémisses d’un été terrifiant !<br />
<br />
-Kazé-";2;
481;"Mayoi Neko Overrun!";Shōnen;13;24;Printemps;Avril;2010;Terminée;AIC;"Adaptation du Light Novel du même nom, l'histoire se centre sur Tsuzuki Takumi et sœur Otome, qui en fait l'a recueilli lorsqu'il était orphelin. Ils tiennent une pâtisserie appelée Mayoi Neko et tout commence lorsque Otome recueille une jeune fille nekomimi(oreille de chat) nommé Kiriya Nozomi.";1;
482;"Ōkami-san to Shichinin no Nakama-tachi";Shōnen;12;24;Été;Juillet;2010;Terminée;"J.C. STAFF";"ŌKAMI Ryōko est une lycéenne agressive qui pense que la violence résout tout. AKAI Ringo, au contraire, est timide et discrète mais elles devront faire équipe au sein du ""Otogi High School Bank"" pour désamorcer les conflits qui ont lieu dans l'enceinte du lycée.";1;
484;"Kenran Butō Sai: The Mars Daybreak";Shōnen;26;23;Printemps;Avril;2004;Terminée;BONES;"L'Homme colonise la planète Mars après une terraformation qui a eu comme résultat de la recouvrir entièrement d'eau. Gram est un jeune homme qui vit de petits boulots et qui va se retrouver mêler à des pirates suite à une attaque d'un de leur sous-marin. C'est ainsi que commence ses aventures en compagnie de ces pirates et de sa lutte contre le gouvernement en place.";1;
485;"Senkō no Night Raid";Shōnen;13;25;Printemps;;2010;Terminée;"A-1 Pictures Inc.";"L'histoire se déroule à Shanghai en 1931.<br />
<br />
Alors que l'armée japonaise ne cesse de s'étendre sur le continent via des guerres contre la Chine et la Russie. Une équipe d'espions aux pouvoirs surhumains connue sous le nom de Sakurai opère dans l'ombre de nombreux événements.<br />
<br />
Mais leurs actes vont bientôt éclater au grand jour...";1;
487;"Yakitate!! Japan";Shōnen;69;25;Automne;Octobre;2004;Terminée;Sunrise;"AZUMA Kazuma rêve de créer un pain pour les japonais, le Japan, c'est pour cela qu'il s'entraîne depuis son plus jeune âge. Mais pour progresser il devra travailler dans une boulangerie et participer à des concours de cuisine...";1;
488;"Wangan Midnight";Shōnen;26;25;Printemps;Juin;2007;Terminée;A.C.G.T.;"ASAKURA Akio recherchait depuis longtemps une Datsun S30 Fairlady Z et l'occasion se présente enfin. Il la répare mais cette voiture a un lourd passé car elle est maudite... Malgré tout, il compte bien courir contre quiconque osera le défier sur Wangan...";1;
489;"Serial Experiments Lain";Seinen;13;25;Été;;1998;Terminée;"PIONEER LDC";"Jeune lycéenne renfermée et taciturne, Lain est confrontée au suicide inexpliqué d'une de ses camarades de classe. Peu de temps après, voilà qu'elle reçoit un e-mail provenant de la disparue. Celle-ci lui annoncé qu'elle est vivante, sur le Wired. Alors, Lain part s'aventurer dans l'univers du « WIRED», le Net du futur, à la recherche de réponses aux phénomènes étranges qui se produisent autour d'elle. Cette série se présente donc comme une véritable fable cybernétique dans laquelle on trouve sujet à réflexion sur l'adolescence et l'adaptation des jeunes à la société. Serial Experiments Lain se révèle ainsi être une œuvre sensible et touchante qui interpelle chacun d'entre nous.<br />
<br />
Source : Dybex";2;
490;"Weiß Survive";Shōnen;16;3;Printemps;Juin;2009;Terminée;"Studio Hibari";"Tekeshi étant assez médiocre en cours, Michi lui donne de l'aide pour ses révisions, un soir avant commencer il trouve une carte de Weiß Schwarz, un jeu de duel, la carte appartient à Michi, alors qu'elle lui explique son intêret et ses performances, un portail s'ouvre au dessus d'eux et les entraine dans un autre monde !<br />
A son réveil, il est seul et découvre qu'il est dans le monde de jeu de carte Weiß Schwarz et qu'il devra battre les champions pour revenir dans son monde.";1;
492;"Hanamaru Yōchien";Tout;12;24;Hiver;Janvier;2010;Terminée;Gainax;"Anzu, une petite fille très énergique rentre au jardin d'enfants, elle s'y fera dès le premier jour deux amies, Hiiragi et Koume.<br />
Ainsi que la rencontre de son professeur, Tsuchida-sensei dont elle tombera amoureuse.";6;
496;"Kaichō wa Maid-sama!";Shōjo;26;24;Printemps;Avril;2010;Terminée;"J.C. STAFF";"Misaki est une déléguée de classe très stricte sur le comportement des garçons de sa classe, elle veut faire de son lycée, un meilleur lycée où les filles et les garçons pourront étudier dans une bonne harmonie. Mais étant très pauvre du aux dettes que son père à laisser à sa mère, elle est obligé de travailler dans un Maid Café pour avoir de quoi vivre. Tout va bien pour elle jusqu'au jour où Usui le garçon le plus populaire de son lycée découvre son secret en passant près du maid café...";4;
